FORM,COLL_NUM,DRAINAGE,SYSTEM,COUNTRY,STATE,COUNTY,STREAM,DATE,SPM.,SL,TL,WT,SEX,STAGE,GONAD,TUBERCLES,VERT,LL_SC,CB_SC,CB_U,CB_L,CP_SC,CP_ROW,PD_SC,BR_SC,P1,P2_L,P2_R,D,A,C,GR,GR_L,CAUD_Z,SCBASE_ANT,SCBASE_POS,D_MARG,PRE_D,PRE_P1,PRE_P2,PRE_A,SNT_L,PORB_L,HD_L,CP_L,CP_D,BD_D_ORG,HD_D_OCC,BD_W,HD_W,ORB_L,LIP_W,LIP_L,D_HT,P1_L,P2_L_O,P2_L_I,A_L,UCL,LCL,LIP_A,U_LIP_P,L_LIP_P,L_LIP_TR_%,MED_PROL,GUT_X,GUT_L,ABDCAV_L,GASBLD_TL,GB_CH_1,GB_CH_2,GB_CH_3,GB_TAIL,ST_PORE,ST_INT,ST.INT,ST_CPL,ST%ABS,PO_PORE,PO_INT,PO.INT,PO_CPL,PO%ABS,SO_PORE,SO_INT,SO.INT,SO_CPL,SO%ABS,IO_PORE,IO_INT,IO.INT,IO_CPL,IO%ABS,PM_PORE,PM_INT,PM.INT,PM_CPL,PM%ABS,TEETH,ARCH_L,ARCH_W,BASE_L,BASE_W,TOOTHROW_L,TEETH_.,TEETH_1/2.,TEETH BLW HEEL,TOOTH_HT,CROWN_L,CROWN_W,T BASE WID
04  aus RB,CAS 15645,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520819,.,86,0,0,.,.,.,.,0,49,39,17,20,16,0,0,0,18,9,9,11,0,0,0,0,9,1,2,.,0,0,0,0,0,0,21,0,0,0,15.9,0,15.7,4.8,6,4.3,0,19.5,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UANL 522,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19640625,1,42,0,0,.,.,.,.,0,49,40,0,0,18,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UANL 522,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19640625,3,39,0,0,.,.,.,.,0,50,40,0,0,18,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UANL 522,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19640625,5,37,0,0,.,.,.,.,0,46,0,0,0,17,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UANL 522,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19640625,7,33,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UANL 522,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19640625,8,28,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,38,15,21,16,0,0,0,0,0,0,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 136123,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio San Pedro,19370521,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 161728,22 RioBravo-middle,Conchos,MEX,Durango,.,Rio Florido,19510219,1,52,0,0,.,.,.,.,0,45,38,15,21,16,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,109.5,0,0,.,.,.,.,0,47,38,16,20,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,93.4,0,0,.,.,.,.,0,46,38,15,21,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,69.8,0,0,.,.,.,.,0,46,38,15,21,16,0,0,0,16,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,64.4,0,0,.,.,.,.,0,48,38,15,21,0,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,59.7,0,0,.,.,.,.,0,47,38,15,21,16,0,0,0,16,8,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,UMMZ 166717,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,trib Rio Conchos,19520820,.,54.5,0,0,.,.,.,.,0,45,41,15,24,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,41,0,0,.,.,.,.,0,45,38,15,21,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,45,0,0,.,.,.,.,0,48,38,15,21,16,0,0,0,15,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,41,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,41,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,13,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,37,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,40,0,0,.,.,.,.,0,47,39,16,21,17,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,38,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,36,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,33,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,FMNH 3546,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Noavaco,19010610,.,31,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,TNHC 4884,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19540624,28,58.9,0,0,.,.,.,.,0,49,40,16,22,16,0,0,0,17,9,9,11,0,0,0,0,9,0,3,.,0,0,0,0,0,0,14.4,0,6.6,0,11,0,10.4,3.4,4,2.2,0,12.4,0,0,0,0,0,130,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,TNHC 4884,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19540624,14,50.8,0,0,.,.,.,.,0,50,41,16,23,16,0,0,0,17,9,9,11,0,0,0,0,9,0,3,.,0,0,0,0,0,0,12.5,7.9,5.5,0,9.2,0,8.9,3.3,3.3,2,0,10.9,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,TNHC 4478,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19540624,.,62.2,0,0,.,.,.,.,0,49,43,17,24,16,0,0,0,15,9,9,11,0,0,0,0,9,0,1,.,0,0,0,0,0,0,14.7,9.2,7.1,0,11.8,0,11.1,3.4,4.3,2.3,0,12.8,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,TNHC 4015,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19540628,.,66.5,0,0,.,.,.,.,0,49,42,17,23,18,0,0,0,17,9,9,11,0,0,0,0,9,1,3,.,0,0,0,0,0,0,16.4,10.3,7.9,0,11.9,0,11.6,3.7,4.8,3,0,14.7,0,0,0,0,0,160,29,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
04  aus RB,TNHC 4358,22 RioBravo-middle,Conchos,MEX,Chihuahua,.,Rio Conchos,19540613,.,43,0,0,.,.,.,.,0,47,38,15,21,16,0,0,0,17,9,9,11,0,0,0,0,9,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,163,0,0,.,.,.,.,0,46,38,15,21,0,0,0,0,17,9,9,12,0,0,26,0,9,4,4,.,0,0,0,0,0,0,38.1,22.6,14,0,27.3,0,24.6,6.4,9.7,5.5,0,32.3,0,0,0,0,0,0,28,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,153.5,0,0,.,.,.,.,0,46,36,15,19,15,0,0,0,16,9,9,11,0,0,26,0,9,9,9,.,0,0,0,0,0,0,36.5,22.9,13.2,0,27.3,0,24.8,6.4,10.4,6.4,0,30.3,0,0,0,0,0,150,31,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,95,0,0,.,.,.,.,0,46,38,15,21,15,0,0,0,15,9,7,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,23.2,14.3,8.3,0,16.3,0,14.9,4,4.3,3.6,0,18.9,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,97,0,0,.,.,.,.,0,48,38,15,21,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,25.4,14.8,9.2,0,18.5,0,16.9,0,6.7,4.4,0,20.1,0,0,0,0,0,0,29,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,86.3,0,0,.,.,.,.,0,47,38,15,21,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,21.7,11.6,8.3,0,0,0,0,4.5,5.7,3.2,0,17.3,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,0,0,0,.,.,.,.,0,47,0,15,0,15,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,83,0,0,.,.,.,.,0,46,37,14,21,15,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,81,0,0,.,.,.,.,0,46,37,15,20,16,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,77,0,0,.,.,.,.,0,46,35,14,19,16,0,0,0,16,9,9,13,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,FMNH 4382,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital and spring,19030523,.,78,0,0,.,.,.,.,0,0,0,0,0,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,USNM 132446,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital,19460510,.,139,0,0,.,.,.,.,0,49,38,15,21,16,0,0,0,16,9,9,12,0,0,27,0,9,9,9,.,0,0,0,0,0,0,31.8,21.7,12.3,0,23.2,0,22.7,5.7,8.2,5,0,23.5,0,0,0,0,0,170,27,18,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
05  mil,USNM 169889,25 SanPedro,Mezquital,MEX,Durango,.,Rio Mezquital,19460510,.,29,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
